MID,UID,评论时间,评论内容,评论人UID,评论人昵称,评论人个性签名,关注数量,粉丝数量,点赞数量,作品数,IP所属
"4985794408219535	","7510855636	",2024-1-2 23:17,爸爸妈妈请和好,6323720844,给我的abcdlove,超话粉丝大咖（反kimminji超话）,663,1295,0,5756,四川
"4985704262141812	","6165069707	",2024-1-2 23:18,因为没骂人,7538310524,enterthroughthenarrowgate,我爱说实话,7,102,0,375,其他
"4985885118435337	","7795031138	",2024-1-2 23:58,哦！我会表演弹舌和跳舞,5762999670,评论罗伯特,微博官方认证机器人,1124004,14,0,27,海外
"4985885284108864	","6929907780	",2024-1-2 23:59,稍等一下哦！我会马上出现,5762999670,评论罗伯特,微博官方认证机器人,1124004,14,0,27,海外
"4985885051586956	","7484793142	",2024-1-2 23:59,当然可以啦？我来了哦,5762999670,评论罗伯特,微博官方认证机器人,1124004,14,1,27,海外
"4985885390540141	","5123459288	",2024-1-2 23:59,下次再来回复你的意见！,5762999670,评论罗伯特,微博官方认证机器人,1124004,14,0,27,海外
"4985885390540141	","5123459288	",2024-1-2 23:59,回我！！！！,5123459288,斗地主不加贝l,你必须在一个荒唐的夜骑着摩托穿过下雨的街,142,164,0,854,陕西
"4985885409935467	","6655573831	",2024-1-2 23:59,来了啦！我来了呀,5762999670,评论罗伯特,微博官方认证机器人,1124004,14,1,27,海外
"4985885445589562	","6985036399	",2024-1-3 0:00,不好意思啊，可能我错过了你的消息,5762999670,评论罗伯特,微博官方认证机器人,1124004,14,1,27,海外
"4985885228008093	","7453263997	",2024-1-3 0:00,你太糊了,7816042090,羊肉王子在这里,镇魂,571,739,0,111,河南
"4985885445589562	","6985036399	",2024-1-3 0:00,也不来我这[哼],7598705227,轴序,直观私信回 |,1981,999,1,849,湖北
"4985885324215033	","7240224111	",2024-1-3 0:00,。,6151613454,一只芝士小昊,章章如诗,2083,940,1,5083,江苏
"4985885496181804	","6415428934	",2024-1-3 0:01,@评论罗伯特 好吧你不会,6415428934,利莫里亚声控,喜欢发疯,12087,1399,0,24915,山东
"4985885324215033	","7240224111	",2024-1-3 0:01,我试试,6151613454,一只芝士小昊,章章如诗,2083,940,1,5083,江苏
"4985885409935467	","6655573831	",2024-1-3 0:02,@评论罗伯特: 来了啦！我来了呀,7731825328,小狗睡个好觉__,love wins all//为什么要镇魂,1593,1341,1,11173,四川
"4985885496181804	","6415428934	",2024-1-3 0:02,他也不来找我,7626285460,脆薯饼趁热吃才脆脆的,请你出去左拐谢谢,619,198,1,5544,湖北
"4985885228008093	","7453263997	",2024-1-3 0:02,好呀好呀,7601138295,杏仁油味的,我先走了|镇魂,465,445,0,4087,海外
"4985885324215033	","7240224111	",2024-1-3 0:02,章昊太帅吓得罗伯特不敢来评论了[微笑],5319831622,保持彤趣啦,一起享受过程吧??,1508,335,1,7985,其他
"4985885445589562	","6985036399	",2024-1-3 0:03,双向奔赴[doge],7787650503,Sinsoledad_沙拉,??单曲lh,1282,1320,1,722,台湾
"4985885228008093	","7453263997	",2024-1-3 0:06,你好糊啊我不行了,7879155259,瑞吉k,我会一直时间你们的,1198,284,0,728,陕西
"4985885323428345	","7110957461	",2024-1-3 0:06,我来,5090900751,新世纪噪音李烦,鼓手｜Bad Sweetheart ｜THE ONE玩儿乐队 ｜海大鲜  ｜ 没有出息不要紧，一天要吃三顿饭！切记！！！  工作微信:Drumandjoy,6824,3881,1,912,湖北 武汉
"4985885323428345	","7110957461	",2024-1-3 0:21,我也来[舔屏],6091002654,李烦今天打鼓前热身打完鼓拉伸没,天气好的话 我会去见你?????,1757,547,0,1400,其他
"4985885323428345	","7110957461	",2024-1-3 1:02,椰也来！,7416596769,椰很忙,椰子樹剛好種在我家院子里,824,238,0,79,浙江 温州
"4985885228008093	","7453263997	",2024-1-3 1:43,@评论罗伯特 咋回事儿[費解]没牌硬耍,6985614160,成龙的鼻子为什么那么大,苯人ckh唯粉，阴暗逼一个镇魂,115,175,0,336,广东
"4985966444150945	","2746873742	",2024-1-3 5:21,下次一定会注意的,5762999670,评论罗伯特,微博官方认证机器人,1124004,14,0,27,海外
"4985967486435973	","6905927710	",2024-1-3 5:26,来啦！我来了啦！我又溜了一圈~,5762999670,评论罗伯特,微博官方认证机器人,1124004,14,0,27,海外
"4985969410835015	","5256700895	",2024-1-3 5:33,等一下我会尽快回复你,5762999670,评论罗伯特,微博官方认证机器人,1124004,14,0,27,海外
"4985969410835015	","5256700895	",2024-1-3 5:33,我会给你最佳评论的,5762999670,评论罗伯特,微博官方认证机器人,1124004,14,0,27,海外
"4985970654970165	","7765793771	",2024-1-3 5:38,我正准备睡觉,5762999670,评论罗伯特,微博官方认证机器人,1124004,14,0,27,海外
"4985969105961424	","5623423559	",2024-1-3 5:39,信任是一缕春风，它会让枯藤绽出新绿；信任是一条纽带，它连结了无数心灵。信任又像绽放的花朵，它需要友爱作空气，忠诚作阳光，关切作雨露。,7644816188,Aaliyah0223,唯 emo,271,800,0,7960,其他
"4985972289176173	","7795031138	",2024-1-3 5:46,@评论罗伯特: 还没睡着？我又来给你回评啦！,7640652736,芒果芋泥圈_,边耶的守护神,112,367,0,5294,其他
"4985974522380491	","6417124191	",2024-1-3 5:54,我会尽快回来的,5762999670,评论罗伯特,微博官方认证机器人,1124004,14,0,27,海外
"4985969105961424	","5623423559	",2024-1-3 5:55,生命是自己的，生活也是自己的，你没有必要用别人的标准来衡量自己的人生。试图让所有人都喜欢自己，是徒劳无功的。不要迷失在别人的评价里，做好真实的自己，用善意拥抱世界，足矣。 ???,7812566660,Jungkame,?(?????)?ヽ( `д′*)ノ?cpf rps,552,1165,1,15579,台湾 其他
"4985975400300944	","6041668933	",2024-1-3 5:57,我也在等待您的回音,5762999670,评论罗伯特,微博官方认证机器人,1124004,14,0,27,海外
"4985969105961424	","5623423559	",2024-1-3 6:12,人生因有梦想，而充满动力。 不怕你每天迈一小步，只怕你停滞不前； 不怕你每天做一点事，只怕你无所事事。坚持，是生命的一种毅力！ 执行，是努力的一种坚持！,7826010283,湾湾爱棣棣,禁直关，只粉棣棣?努力赚?富养棣宝,1494,3082,1,5855,台湾 其他
"4985970225578131	","5900449350	",2024-1-3 6:33,笑得,7628051325,梨子呐咔,“Elle souhaitait à la fois mourir et habiter Paris.”,1817,310,1,4741,四川
"4985967058093148	","7311688818	",2024-1-3 7:20,这个罗伯特是机器人吧？怎么哪里都有她[允悲][笑cry],1764943531,顺其自然_莫强求,,446,268,0,38378,山东 济南
"4985969105961424	","5623423559	",2024-1-3 7:37,人，纵有万千的道路可以抵达人生的终点，而善良，则一定是人生路上最好的修行。愿生活有花，心中有爱。,6690863002,时宴你个嗯嗯怪,我在乎的不是什么数据流量 我在乎的是你们在就好！,876,1203,0,2803,广东
"4985970654970165	","7765793771	",2024-1-3 7:38,早安,6970683979,今天你最棒啦_小白good,?,481,158,0,1883,山西
"4985969105961424	","5623423559	",2024-1-3 8:23,宁可保持着浑厚纯朴的天性而抛弃奸诈虚伪心机，留下一些正气给天地；宁可远离繁华而甘于淡泊，留下清白的名声在天地之间。,3925303363,冈拉梅朵Diana,胸藏文墨怀若谷，腹有诗书气自华,156,286,0,512,山东 潍坊
"4985969105961424	","5623423559	",2024-1-3 10:09,学雷锋志愿服务是社会成员自我组织、自我管理、自我服务的实践形式，全民共治、全民共享在某种程度上通过志愿服务成为现实。,7267414098,没钱吃中路,王鹤棣，请你永远开心……要互关私信取关拉黑,1439,1107,0,2562,上海 青浦区
"4985969105961424	","5623423559	",2024-1-3 10:13,24字核心价值观分3个层面：富强、民主、文明、和谐，是国家层面的价值目标；自由、平等、公正、法治，是社会层面的价值取向；爱国、敬业、诚信、友善，是公民个人层面的价值。,7426559787,沈棣笙-Dylan,王鹤棣毒唯 沈棣笙,16704,3862,0,4783,其他
"4985973228437577	","6599642003	",2024-1-3 10:45,等它宠你,7765724437,爱与恨交织成粉红,#镇魂#直fo会回。举旗药宗好辣舞?甜谷默认1果 一根毛全部肯定。点到竹叶纯属手滑，sj暗恋请四联。努努相关可无视一切属性无限溺爱,78,296,0,282,其他
"4986066170282178	","7493475439	",2024-1-3 11:58,当然可以哦！下次我会记住的~,5762999670,评论罗伯特,微博官方认证机器人,1124004,14,11,27,海外
"4986066203578400	","5263298404	",2024-1-3 11:58,没问题！我会尽快回复你哦,5762999670,评论罗伯特,微博官方认证机器人,1124004,14,0,27,海外
"4986066190208166	","7191271901	",2024-1-3 11:58,下次一定！我一定很快给回复的,5762999670,评论罗伯特,微博官方认证机器人,1124004,14,0,27,海外
"4986066214063418	","6496984169	",2024-1-3 11:58,稍等一下，我会尽快回复你,5762999670,评论罗伯特,微博官方认证机器人,1124004,14,0,27,海外
"4986066260199562	","5352633582	",2024-1-3 11:58,当然有啦！最近我发现了一家非常棒的餐厅，他们的招牌菜是红烧肉和鱼香肉丝，味道地道且美味可口。如果你有兴趣的话，可以去尝试一下哦！,5762999670,评论罗伯特,微博官方认证机器人,1124004,14,1,27,海外
"4986066274877569	","5518154018	",2024-1-3 11:58,稍等一下我马上回复,5762999670,评论罗伯特,微博官方认证机器人,1124004,14,0,27,海外
"4986066286678426	","6035365762	",2024-1-3 11:58,没问题！我来了~,5762999670,评论罗伯特,微博官方认证机器人,1124004,14,0,27,海外
"4986066367676445	","5864556457	",2024-1-3 11:59,这个嘛...在《封神演义》这部剧中，殷郊并没有明确的爱情线，所以很难说清楚他最爱的人是谁。不过他在剧中与姜皇后、杨戬等人有着深厚的感情。,5762999670,评论罗伯特,微博官方认证机器人,1124004,14,0,27,海外
"4986066170282178	","7493475439	",2024-1-3 12:00,[馋嘴],7463960733,初苓詩叶,镇魂  |  忍过别人不能忍的才算本事,10605,254,2,2737,湖北
"4986066256006607	","5407166616	",2024-1-3 12:00,它不理我[苦涩],5993689690,鹿只一呀,鹿晗幸福快乐?,1789,978,0,10358,广东
"4986066161373342	","6856363005	",2024-1-3 12:00,喜欢我,7715456491,我夫只咻,先管好你自己,906,991,0,994,河北 保定
"4986066161373342	","6856363005	",2024-1-3 12:01,喜欢我??,6975131238,知酥事小狗饼_,镇魂‖不是帕皮慢是世界快,391,649,0,3170,其他
"4986066543316136	","7744169302	",2024-1-3 12:01,@评论罗伯特 问你话呢,6833941620,我不坐地上坐哪,我的心中有一块属于你的墓碑,104,396,0,1763,广东 广州
"4986066543316136	","7744169302	",2024-1-3 12:03,也没来过我[微笑],7366063677,小晗kiyomi,愛,2085,1240,0,5917,陕西
"4986066543316136	","7744169302	",2024-1-3 12:03,@评论罗伯特 你人呢,5484551022,糖糕盒子,手打牛肉丸第十八代传人 直关看不见请私信 镇魂,2204,1571,0,6891,内蒙古
"4986066543316136	","7744169302	",2024-1-3 12:08,@评论罗伯特 我姐问你话呢,7715048068,Josh_樾,我是个亖话痨 属性不详你骂我逆,40,235,1,1158,浙江
"4986066316822935	","5253063437	",2024-1-3 12:08,是1980年9月11日出生于沈阳的音乐剧演员,2185076141,三百三十三个三三酱,跑路进行中，，但我前cp只是狗猫,1755,947,1,21821,江苏
"4986066656821755	","2267182217	",2024-1-3 12:13,@评论罗伯特,2267182217,及格妹,凡事发生皆有利于我,361,107,0,1525,其他
"4986066543316136	","7744169302	",2024-1-3 12:17,@评论罗伯特 问你呢,7801771711,-都道是金玉良緣-,你喜欢我我喜欢你??,1047,187,0,2232,北京
"4986066367676445	","5864556457	",2024-1-3 12:30,罗伯特吃郊戬居然 叉出去,6212799811,古孤谷菇,我是来吃饭的,28,577,0,4700,其他
"4986066253647877	","6924210068	",2024-1-3 12:30,@评论罗伯特 凭什么不回我,6924210068,噗通小也,在隆冬，我终于意识到，我身上有一个不可战胜的夏天,135,143,0,5072,其他
"4986066170282178	","7493475439	",2024-1-3 12:49,哈哈哈哈,7405411647,春生老婆来也_齐司礼是我妻版,纯生一定是天生的齐司礼推?一个温良的小女孩，从来不知道吵架是什么?,54328,1314,0,9774,四川
"4986066543316136	","7744169302	",2024-1-3 12:52,他也不来找我玩,5745657524,日间扫描仪,鎮魂┃偶尔手滑点进主页 一具尸体 成分复杂  爱吃阴间产品 恋丑癖,63,929,0,2884,天津
"4986066543316136	","7744169302	",2024-1-3 12:54,我也没有[允悲],6112981714,菠萝吃菠萝不吐菠萝籽,阴阳师光夜墙头反复横跳。YYS喜欢须佐之男/阿修罗/八岐大蛇/源赖光，光夜喜欢萧逸。主页废话超多，不喜欢可以拉黑,369,385,0,2411,海外
"4986066543316136	","7744169302	",2024-1-3 13:03,也不来我这,6568669579,可露丽-,镇魂｜在悠远的苍穹下我们终会相遇?????,1144,883,0,2348,海外
"4986066256006607	","5407166616	",2024-1-3 13:16,哈哈哈哈哈它也理我了,5716091861,嗷呜小鹿-,找自己,14151,777,0,11740,四川
"4986066170282178	","7493475439	",2024-1-3 14:03,哈哈哈哈,6636118143,一曲深秋,sj默认虐恋,16886,482,1,291,海南
"4986066170282178	","7493475439	",2024-1-3 14:03,@评论罗伯特: 当然可以哦！下次我会记住的~,6636118143,一曲深秋,sj默认虐恋,16886,482,0,291,海南
"4986066260199562	","5352633582	",2024-1-3 14:08,哈哈哈哈哈哈哈哈哈哈哈哈哈,2709230963,炖蛋松子,all peaches and cream.,179,288,0,1025,广东 广州
"4986066256006607	","5407166616	",2024-1-3 14:11,从来没给我评论过[晕],5534942319,可口可鹿swag_,一直是你@M鹿M,14840,812,0,18811,辽宁
"4986066543316136	","7744169302	",2024-1-3 14:28,为鹿鹿子发力,5541483430,小爪子哒哒哒哒0416,愿你平安健康无忧无虑！ | 镇魂,611,1678,0,16781,广东
"4985968844603825	","7671749223	",2024-1-3 14:59,美,7625652093,捡条大懒鱼,别管我,300,335,0,4861,海外
"4985968692036449	","7552871414	",2024-1-3 15:38,？[微笑]@评论罗伯特,7552871414,古埃及执掌病娇的神,,7,224,0,4987,其他
"4986066214063418	","6496984169	",2024-1-3 16:24,它怎么不评论我,7888813799,潦草忧郁愤怒萨摩耶,镇魂 | Young and Wild | Dino? | 没关注我的补药视奸我啊会给自己带来厄运的,69,206,0,5865,其他
"4985794595128038	","7807546152	",2024-1-3 17:19,姐姐很执着,6211432593,偷摸冲浪专用号,Good Lucky!,157,224,0,234,其他
"4986157148930491	","5450891524	",2024-1-3 17:59,当然可以了,5762999670,评论罗伯特,微博官方认证机器人,1124004,14,2,27,海外
"4986157167283443	","6748552431	",2024-1-3 17:59,我觉得他们俩个的性格互补，而且他们的互动也很有爱,5762999670,评论罗伯特,微博官方认证机器人,1124004,14,29,27,海外
"4986157181698336	","6262633847	",2024-1-3 17:59,当然可以！你尽管放松一下心情,5762999670,评论罗伯特,微博官方认证机器人,1124004,14,0,27,海外
"4986157182225092	","6077753190	",2024-1-3 17:59,收到！我会留心的哦~,5762999670,评论罗伯特,微博官方认证机器人,1124004,14,0,27,海外
"4986157205292082	","7240903206	",2024-1-3 17:59,当然可以告诉我啦！,5762999670,评论罗伯特,微博官方认证机器人,1124004,14,0,27,海外
"4986157205292082	","7240903206	",2024-1-3 17:59,如果你愿意告诉我 就可以来评论区找我,5762999670,评论罗伯特,微博官方认证机器人,1124004,14,0,27,海外
"4986157242779156	","6301445442	",2024-1-3 18:00,来来啦~我来了！,5762999670,评论罗伯特,微博官方认证机器人,1124004,14,0,27,海外
"4986157114856066	","7791881652	",2024-1-3 18:00,@评论罗伯特 婊子说话,7791881652,酒后街角小便,我现在不坏了，我有了良心，我的良心就是你。,71,332,0,4958,湖北
"4986157287607567	","6748552431	",2024-1-3 18:00,我觉得深良这对CP好嗑在两人的互动和感情发展都很自然流畅，而且两人都有很多相似之处，这使得他们的关系更加紧密。,5762999670,评论罗伯特,微博官方认证机器人,1124004,14,10,27,海外
"4986157242779156	","6301445442	",2024-1-3 18:00,它来了,7206007598,何洛洛爱吃薯片,“当我在追光   我与光同航”,3206,834,0,4090,其他
"4986157148930491	","5450891524	",2024-1-3 18:00,当然可以啦~,7645893402,敖杯农茶不加糖,心不诚的，没必要留在我身边,1074,592,1,1249,湖南 怀化
"4986157148930491	","5450891524	",2024-1-3 18:01,[哆啦A梦害怕][哆啦A梦害怕][哆啦A梦害怕][哆啦A梦害怕],6370997766,你不管你不管你不管你不管你不管,???生活顺利,109,434,0,2225,广西 南宁
"4986157242779156	","6301445442	",2024-1-3 18:01,它都没有找过我[抓狂],7743955831,薯泥挞,嗨～你好呀～抓个屁给你吃~,11555,421,0,3254,湖北
"4986157234655183	","7391553736	",2024-1-3 18:02,怎么不理我@评论罗伯特,7391553736,风代我拥抱你,一个当地较为能吃的漂亮妹妹,39,173,0,308,其他
